year,gender,ethnicity,name,count
2017,MALE,WHITE NON HISPANIC,Ariel,29
2017,MALE,WHITE NON HISPANIC,Martin,29
2017,MALE,WHITE NON HISPANIC,Matteo,29
2017,MALE,WHITE NON HISPANIC,Chase,28
2017,MALE,WHITE NON HISPANIC,Judah,28
2017,MALE,WHITE NON HISPANIC,Kevin,28
2017,MALE,WHITE NON HISPANIC,Landon,28
2017,MALE,WHITE NON HISPANIC,Lorenzo,28
2017,MALE,WHITE NON HISPANIC,Maximilian,28
2017,MALE,WHITE NON HISPANIC,Naftali,28
2017,MALE,WHITE NON HISPANIC,Eliyahu,27
2017,MALE,WHITE NON HISPANIC,Giovanni,27
2017,MALE,WHITE NON HISPANIC,Jude,27
2017,MALE,WHITE NON HISPANIC,Raphael,27
2017,MALE,WHITE NON HISPANIC,Wesley,27
2017,MALE,WHITE NON HISPANIC,Cooper,26
2017,MALE,WHITE NON HISPANIC,Elliott,26
2017,MALE,WHITE NON HISPANIC,Ellis,26
2017,MALE,WHITE NON HISPANIC,Everett,26
2017,MALE,WHITE NON HISPANIC,Jaxon,26
2017,MALE,WHITE NON HISPANIC,Jayden,26
2017,MALE,WHITE NON HISPANIC,Joel,26
2017,MALE,WHITE NON HISPANIC,Lipa,26
2017,MALE,WHITE NON HISPANIC,Milo,26
2017,MALE,WHITE NON HISPANIC,Mohammed,26
2017,MALE,WHITE NON HISPANIC,Shmiel,26
2017,MALE,WHITE NON HISPANIC,Theo,26
2017,MALE,WHITE NON HISPANIC,Hugo,25
2017,MALE,WHITE NON HISPANIC,Hunter,25
2017,MALE,WHITE NON HISPANIC,Parker,25
2017,MALE,WHITE NON HISPANIC,Rayan,25
2017,MALE,WHITE NON HISPANIC,Salvatore,25
2017,MALE,WHITE NON HISPANIC,Yehoshua,25
2017,MALE,WHITE NON HISPANIC,Caleb,24
2017,MALE,WHITE NON HISPANIC,Gavin,24
2017,MALE,WHITE NON HISPANIC,Israel,24
2017,MALE,WHITE NON HISPANIC,Avrohom,23
2017,MALE,WHITE NON HISPANIC,Conor,23
2017,MALE,WHITE NON HISPANIC,Mateo,23
2017,MALE,WHITE NON HISPANIC,Mendy,23
2017,MALE,WHITE NON HISPANIC,Moses,23
2017,MALE,WHITE NON HISPANIC,Sean,23
2017,MALE,WHITE NON HISPANIC,Victor,23
2017,MALE,WHITE NON HISPANIC,Yechiel,23
2017,MALE,WHITE NON HISPANIC,Alex,22
2017,MALE,WHITE NON HISPANIC,Hamza,22
2017,MALE,WHITE NON HISPANIC,Justin,22
2017,MALE,WHITE NON HISPANIC,Mayer,22
2017,MALE,WHITE NON HISPANIC,Nolan,22
2017,MALE,WHITE NON HISPANIC,Paul,22
2017,MALE,WHITE NON HISPANIC,Timothy,22
2017,MALE,WHITE NON HISPANIC,Usher,22
2017,MALE,WHITE NON HISPANIC,Yousef,22
2017,MALE,WHITE NON HISPANIC,Akiva,21
2017,MALE,WHITE NON HISPANIC,Albert,21
2017,MALE,WHITE NON HISPANIC,Declan,21
2017,MALE,WHITE NON HISPANIC,Efraim,21
2017,MALE,WHITE NON HISPANIC,Ian,21
2017,MALE,WHITE NON HISPANIC,Nico,21
2017,MALE,WHITE NON HISPANIC,Yisrael,21
2017,MALE,WHITE NON HISPANIC,Angelo,20
2017,MALE,WHITE NON HISPANIC,Ben,20
2017,MALE,WHITE NON HISPANIC,Dovid,20
2017,MALE,WHITE NON HISPANIC,Eric,20
2017,MALE,WHITE NON HISPANIC,Frank,20
2017,MALE,WHITE NON HISPANIC,Harry,20
2017,MALE,WHITE NON HISPANIC,Ibrahim,20
2017,MALE,WHITE NON HISPANIC,Lincoln,20
2017,MALE,WHITE NON HISPANIC,Rocco,20
2017,MALE,WHITE NON HISPANIC,Arlo,19
2017,MALE,WHITE NON HISPANIC,Austin,19
2017,MALE,WHITE NON HISPANIC,Bennett,19
2017,MALE,WHITE NON HISPANIC,Calvin,19
2017,MALE,WHITE NON HISPANIC,Colin,19
2017,MALE,WHITE NON HISPANIC,Francis,19
2017,MALE,WHITE NON HISPANIC,Hershel,19
2017,MALE,WHITE NON HISPANIC,Philip,19
2017,MALE,WHITE NON HISPANIC,Richard,19
2017,MALE,WHITE NON HISPANIC,Spencer,19
2017,MALE,WHITE NON HISPANIC,Yusuf,19
2017,MALE,WHITE NON HISPANIC,Enzo,18
2017,MALE,WHITE NON HISPANIC,Graham,18
2017,MALE,WHITE NON HISPANIC,Grant,18
2017,MALE,WHITE NON HISPANIC,Imran,18
2017,MALE,WHITE NON HISPANIC,Jasper,18
2017,MALE,WHITE NON HISPANIC,Kai,18
2017,MALE,WHITE NON HISPANIC,Marc,18
2017,MALE,WHITE NON HISPANIC,Noam,18
2017,MALE,WHITE NON HISPANIC,Pinchus,18
2017,MALE,WHITE NON HISPANIC,Shane,18
2017,MALE,WHITE NON HISPANIC,Zayn,18
2017,MALE,WHITE NON HISPANIC,Avrum,17
2017,MALE,WHITE NON HISPANIC,Axel,17
2017,MALE,WHITE NON HISPANIC,Brandon,17
2017,MALE,WHITE NON HISPANIC,Elimelech,17
2017,MALE,WHITE NON HISPANIC,Eyad,17
2017,MALE,WHITE NON HISPANIC,Jad,17
2017,MALE,WHITE NON HISPANIC,Jaxson,17
2017,MALE,WHITE NON HISPANIC,Jesse,17
2017,MALE,WHITE NON HISPANIC,Marcus,17
2017,MALE,WHITE NON HISPANIC,Maxim,17
2017,MALE,WHITE NON HISPANIC,Moishe,17
2017,MALE,WHITE NON HISPANIC,Saul,17
2017,MALE,WHITE NON HISPANIC,Sholom,17
2017,MALE,WHITE NON HISPANIC,Aharon,16
2017,MALE,WHITE NON HISPANIC,Benzion,16
2017,MALE,WHITE NON HISPANIC,Binyomin,16
2017,MALE,WHITE NON HISPANIC,Dominick,16
2017,MALE,WHITE NON HISPANIC,Gavriel,16
2017,MALE,WHITE NON HISPANIC,Lev,16
2017,MALE,WHITE NON HISPANIC,Lukas,16
2017,MALE,WHITE NON HISPANIC,Muhammad,16
2017,MALE,WHITE NON HISPANIC,Naftuli,16
2017,MALE,WHITE NON HISPANIC,Nuchem,16
2017,MALE,WHITE NON HISPANIC,Preston,16
2017,MALE,WHITE NON HISPANIC,River,16
2017,MALE,WHITE NON HISPANIC,Rowan,16
2017,MALE,WHITE NON HISPANIC,Santino,16
2017,MALE,WHITE NON HISPANIC,Shea,16
2017,MALE,WHITE NON HISPANIC,Shlome,16
2017,MALE,WHITE NON HISPANIC,Alan,15
2017,MALE,WHITE NON HISPANIC,Blake,15
2017,MALE,WHITE NON HISPANIC,Eitan,15
2017,MALE,WHITE NON HISPANIC,Emmett,15
2017,MALE,WHITE NON HISPANIC,Gregory,15
2017,MALE,WHITE NON HISPANIC,Harvey,15
2017,MALE,WHITE NON HISPANIC,Kieran,15
2017,MALE,WHITE NON HISPANIC,Lazer,15
2017,MALE,WHITE NON HISPANIC,Ronan,15
2017,MALE,WHITE NON HISPANIC,Ryder,15
2017,MALE,WHITE NON HISPANIC,Sawyer,15
2017,MALE,WHITE NON HISPANIC,Shloimy,15
2017,MALE,WHITE NON HISPANIC,Youssef,15
2017,MALE,WHITE NON HISPANIC,Zain,15
2017,MALE,WHITE NON HISPANIC,Abdullah,14
2017,MALE,WHITE NON HISPANIC,Ameer,14
2017,MALE,WHITE NON HISPANIC,Anderson,14
2017,MALE,WHITE NON HISPANIC,Desmond,14
2017,MALE,WHITE NON HISPANIC,Emerson,14
2017,MALE,WHITE NON HISPANIC,Ezriel,14
2017,MALE,WHITE NON HISPANIC,Finley,14
2017,MALE,WHITE NON HISPANIC,Luka,14
2017,MALE,WHITE NON HISPANIC,Malik,14
2017,MALE,WHITE NON HISPANIC,Brody,13
2017,MALE,WHITE NON HISPANIC,Brooks,13
2017,MALE,WHITE NON HISPANIC,Duvid,13
2017,MALE,WHITE NON HISPANIC,Greyson,13
2017,MALE,WHITE NON HISPANIC,Rhys,13
2017,MALE,WHITE NON HISPANIC,Shalom,13
2017,MALE,WHITE NON HISPANIC,Shloime,13
2017,MALE,WHITE NON HISPANIC,Silas,13
2017,MALE,WHITE NON HISPANIC,Tristan,13
2017,MALE,WHITE NON HISPANIC,Yaseen,13
2017,MALE,WHITE NON HISPANIC,Amrom,12
2017,MALE,WHITE NON HISPANIC,Brendan,12
2017,MALE,WHITE NON HISPANIC,Cheskel,12
2017,MALE,WHITE NON HISPANIC,Clark,12
2017,MALE,WHITE NON HISPANIC,Fishel,12
2017,MALE,WHITE NON HISPANIC,Hillel,12
2017,MALE,WHITE NON HISPANIC,Isaiah,12
2017,MALE,WHITE NON HISPANIC,Marcel,12
2017,MALE,WHITE NON HISPANIC,Mechel,12
2017,MALE,WHITE NON HISPANIC,Xavier,12
2017,MALE,WHITE NON HISPANIC,Yoel,12
2017,MALE,WHITE NON HISPANIC,Yossi,12
2017,MALE,WHITE NON HISPANIC,Abe,11
2017,MALE,WHITE NON HISPANIC,Baruch,11
2017,MALE,WHITE NON HISPANIC,Binyamin,11
2017,MALE,WHITE NON HISPANIC,Brayden,11
2017,MALE,WHITE NON HISPANIC,Damian,11
2017,MALE,WHITE NON HISPANIC,Eluzer,11
2017,MALE,WHITE NON HISPANIC,Emanuel,11
2017,MALE,WHITE NON HISPANIC,Erik,11
2017,MALE,WHITE NON HISPANIC,Gideon,11
2017,MALE,WHITE NON HISPANIC,Guy,11
2017,MALE,WHITE NON HISPANIC,Ivan,11
2017,MALE,WHITE NON HISPANIC,Kian,11
2017,MALE,WHITE NON HISPANIC,Leonard,11
2017,MALE,WHITE NON HISPANIC,Meshilem,11
2017,MALE,WHITE NON HISPANIC,Nachman,11
2017,MALE,WHITE NON HISPANIC,Nikolas,11
2017,MALE,WHITE NON HISPANIC,Quinn,11
2017,MALE,WHITE NON HISPANIC,Ralph,11
2017,MALE,WHITE NON HISPANIC,Reid,11
2017,MALE,WHITE NON HISPANIC,Selim,11
2017,MALE,WHITE NON HISPANIC,Shraga,11
2017,MALE,WHITE NON HISPANIC,Vincenzo,11
2017,MALE,WHITE NON HISPANIC,Xander,11
2017,MALE,WHITE NON HISPANIC,Yahya,11
2017,MALE,WHITE NON HISPANIC,Yonatan,11
2017,MALE,WHITE NON HISPANIC,Augustus,10
2017,MALE,WHITE NON HISPANIC,Bodhi,10
2017,MALE,WHITE NON HISPANIC,Brian,10
2017,MALE,WHITE NON HISPANIC,Chesky,10
2017,MALE,WHITE NON HISPANIC,Cyrus,10
2017,MALE,WHITE NON HISPANIC,Derek,10
2017,MALE,WHITE NON HISPANIC,Jameson,10
2017,MALE,WHITE NON HISPANIC,Josiah,10
2017,MALE,WHITE NON HISPANIC,Otto,10
2017,MALE,WHITE NON HISPANIC,Pierce,10
2017,MALE,WHITE NON HISPANIC,Rory,10
2017,MALE,WHITE NON HISPANIC,Samir,10
2017,MALE,WHITE NON HISPANIC,Shloma,10
2017,MALE,WHITE NON HISPANIC,Tobias,10
2017,MALE,WHITE NON HISPANIC,Zakaria,10
2013,MALE,HISPANIC,Joseph,138
2013,MALE,HISPANIC,Joshua,145
2012,FEMALE,ASIAN AND PACI,ABBY,11
2012,FEMALE,ASIAN AND PACI,ABIGAIL,29
2012,FEMALE,ASIAN AND PACI,ADA,12
2012,FEMALE,ASIAN AND PACI,AISHA,11
2012,FEMALE,ASIAN AND PACI,ALEXANDRA,12
2012,FEMALE,ASIAN AND PACI,ALEXIS,18
2012,FEMALE,ASIAN AND PACI,ALICE,37
2012,FEMALE,ASIAN AND PACI,ALINA,30
2012,FEMALE,ASIAN AND PACI,ALISHA,13
2012,FEMALE,ASIAN AND PACI,ALLISON,16
2012,FEMALE,ASIAN AND PACI,ALYSSA,18
2012,FEMALE,ASIAN AND PACI,AMANDA,22
2012,FEMALE,ASIAN AND PACI,AMAYA,11
2012,FEMALE,ASIAN AND PACI,AMBER,19
2012,FEMALE,ASIAN AND PACI,AMELIA,20
2012,FEMALE,ASIAN AND PACI,AMINA,18
2012,FEMALE,ASIAN AND PACI,AMY,23
2012,FEMALE,ASIAN AND PACI,ANAYA,12
2012,FEMALE,ASIAN AND PACI,ANGEL,14
2012,FEMALE,ASIAN AND PACI,ANGELA,52
2012,FEMALE,ASIAN AND PACI,ANGELINA,17
2012,FEMALE,ASIAN AND PACI,ANISHA,14
2012,FEMALE,ASIAN AND PACI,ANNA,39
2012,FEMALE,ASIAN AND PACI,ANNABELLE,12
2012,FEMALE,ASIAN AND PACI,ANNIE,25
2012,FEMALE,ASIAN AND PACI,ANYA,19
2012,FEMALE,ASIAN AND PACI,ARIA,22
2012,FEMALE,ASIAN AND PACI,ARIANA,18
2012,FEMALE,ASIAN AND PACI,ARIANNA,21
2012,FEMALE,ASIAN AND PACI,ARIEL,12
2012,FEMALE,ASIAN AND PACI,ARISHA,11
2012,FEMALE,ASIAN AND PACI,ARYA,13
2012,FEMALE,ASIAN AND PACI,ASHLEY,45
2012,FEMALE,ASIAN AND PACI,ATHENA,10
2012,FEMALE,ASIAN AND PACI,AUDREY,35
2012,FEMALE,ASIAN AND PACI,AVA,47
2012,FEMALE,ASIAN AND PACI,AVERY,21
2013,FEMALE,WHITE NON HISPANIC,Cassidy,10
2013,FEMALE,WHITE NON HISPANIC,Catherine,49
2013,FEMALE,WHITE NON HISPANIC,Cecilia,22
2013,FEMALE,WHITE NON HISPANIC,Celine,10
2013,FEMALE,WHITE NON HISPANIC,Chana,150
2013,FEMALE,WHITE NON HISPANIC,Chany,32
2013,FEMALE,WHITE NON HISPANIC,Charlotte,137
2013,FEMALE,WHITE NON HISPANIC,Chava,36
2013,FEMALE,WHITE NON HISPANIC,Chavy,10
2013,FEMALE,WHITE NON HISPANIC,Chaya,175
2013,FEMALE,WHITE NON HISPANIC,Chiara,10
2013,FEMALE,WHITE NON HISPANIC,Chloe,95
2013,FEMALE,WHITE NON HISPANIC,Christina,10
2013,FEMALE,WHITE NON HISPANIC,Claire,33
2013,FEMALE,WHITE NON HISPANIC,Clara,30
2013,FEMALE,WHITE NON HISPANIC,Claudia,16
2013,FEMALE,WHITE NON HISPANIC,Clementine,10
2013,FEMALE,WHITE NON HISPANIC,Colette,16
2013,FEMALE,WHITE NON HISPANIC,Cora,22
2013,FEMALE,WHITE NON HISPANIC,Dahlia,13
2013,FEMALE,WHITE NON HISPANIC,Daisy,10
2013,FEMALE,WHITE NON HISPANIC,Daniella,38
2013,FEMALE,WHITE NON HISPANIC,Danielle,22
2013,FEMALE,WHITE NON HISPANIC,Daphne,17
2013,FEMALE,WHITE NON HISPANIC,Devora,21
2013,FEMALE,WHITE NON HISPANIC,Devorah,53
2013,FEMALE,WHITE NON HISPANIC,Diana,19
2013,FEMALE,WHITE NON HISPANIC,Dina,36
2013,FEMALE,WHITE NON HISPANIC,Dylan,12
2013,FEMALE,WHITE NON HISPANIC,Eden,15
2013,FEMALE,WHITE NON HISPANIC,Edith,12
2013,FEMALE,WHITE NON HISPANIC,Eleanor,46
2013,FEMALE,WHITE NON HISPANIC,Elena,29
2013,FEMALE,WHITE NON HISPANIC,Eliana,57
2013,FEMALE,WHITE NON HISPANIC,Elise,13
2013,FEMALE,WHITE NON HISPANIC,Elisheva,17
2013,FEMALE,WHITE NON HISPANIC,Eliza,32
2013,FEMALE,WHITE NON HISPANIC,Elizabeth,91
2013,FEMALE,WHITE NON HISPANIC,Ella,127
2013,FEMALE,WHITE NON HISPANIC,Ellie,20
2013,FEMALE,WHITE NON HISPANIC,Eloise,28
2013,FEMALE,WHITE NON HISPANIC,Elsa,11
2013,FEMALE,WHITE NON HISPANIC,Emerson,15
2013,FEMALE,WHITE NON HISPANIC,Emilia,38
2013,FEMALE,WHITE NON HISPANIC,Emily,115
2013,FEMALE,WHITE NON HISPANIC,Emma,228
2013,FEMALE,WHITE NON HISPANIC,Emmeline,11
2013,FEMALE,WHITE NON HISPANIC,Ester,10
2013,FEMALE,WHITE NON HISPANIC,Esther,214
2013,FEMALE,WHITE NON HISPANIC,Esty,29
2013,FEMALE,WHITE NON HISPANIC,Etty,20
2013,FEMALE,WHITE NON HISPANIC,Eva,57
2013,FEMALE,WHITE NON HISPANIC,Eve,20
2013,FEMALE,WHITE NON HISPANIC,Evelyn,56
2013,FEMALE,WHITE NON HISPANIC,Faiga,26
2013,FEMALE,WHITE NON HISPANIC,Faigy,71
2013,FEMALE,WHITE NON HISPANIC,Farah,11
2013,FEMALE,WHITE NON HISPANIC,Fatima,10
2013,FEMALE,WHITE NON HISPANIC,Fiona,51
2012,FEMALE,ASIAN AND PACI,AYESHA,19
2012,FEMALE,ASIAN AND PACI,BELLA,19
2012,FEMALE,ASIAN AND PACI,BONNIE,12
2012,FEMALE,ASIAN AND PACI,BRIANNA,10
2012,FEMALE,ASIAN AND PACI,CAROLINE,11
2012,FEMALE,ASIAN AND PACI,CATHERINE,26
2012,FEMALE,ASIAN AND PACI,CECILIA,12
2012,FEMALE,ASIAN AND PACI,CHARLOTTE,22
2012,FEMALE,ASIAN AND PACI,CHELSEA,18
2012,FEMALE,ASIAN AND PACI,CHLOE,172
2012,FEMALE,ASIAN AND PACI,CHRISTINA,18
2012,FEMALE,ASIAN AND PACI,CHRISTINE,14
2012,FEMALE,ASIAN AND PACI,CINDY,15
2012,FEMALE,ASIAN AND PACI,CLAIRE,27
2012,FEMALE,ASIAN AND PACI,CONNIE,15
2012,FEMALE,ASIAN AND PACI,CRYSTAL,17
2012,FEMALE,ASIAN AND PACI,CYNTHIA,19
2012,FEMALE,ASIAN AND PACI,DAPHNE,11
2012,FEMALE,ASIAN AND PACI,DIYA,11
2012,FEMALE,ASIAN AND PACI,DORIS,13
2012,FEMALE,ASIAN AND PACI,EILEEN,15
2012,FEMALE,ASIAN AND PACI,ELAINE,21
2012,FEMALE,ASIAN AND PACI,ELEANOR,15
2012,FEMALE,ASIAN AND PACI,ELENA,11
2012,FEMALE,ASIAN AND PACI,ELINA,14
2012,FEMALE,ASIAN AND PACI,ELIZABETH,31
2012,FEMALE,ASIAN AND PACI,ELLA,52
2012,FEMALE,ASIAN AND PACI,ELLIE,17
2012,FEMALE,ASIAN AND PACI,EMILY,110
2012,FEMALE,ASIAN AND PACI,EMMA,97
2012,FEMALE,ASIAN AND PACI,ERICA,23
2012,FEMALE,ASIAN AND PACI,ERIN,16
2012,FEMALE,ASIAN AND PACI,ESTHER,16
2012,FEMALE,ASIAN AND PACI,EVA,28
2012,FEMALE,ASIAN AND PACI,EVELYN,37
2012,FEMALE,ASIAN AND PACI,FAITH,10
2012,FEMALE,ASIAN AND PACI,FATIMA,33
2012,FEMALE,ASIAN AND PACI,FIONA,49
2012,FEMALE,ASIAN AND PACI,GABRIELLA,15
2012,FEMALE,ASIAN AND PACI,GRACE,51
2012,FEMALE,ASIAN AND PACI,HAFSA,11
2012,FEMALE,ASIAN AND PACI,HAILEY,50
2012,FEMALE,ASIAN AND PACI,HANNAH,46
2012,FEMALE,ASIAN AND PACI,HAREEM,11
2012,FEMALE,ASIAN AND PACI,HAZEL,10
2012,FEMALE,ASIAN AND PACI,HELEN,12
2012,FEMALE,ASIAN AND PACI,IRENE,23
2012,FEMALE,ASIAN AND PACI,IRIS,21
2012,FEMALE,ASIAN AND PACI,ISABELLA,64
2012,FEMALE,ASIAN AND PACI,ISABELLE,17
2012,FEMALE,ASIAN AND PACI,IVY,35
2012,FEMALE,ASIAN AND PACI,JANICE,14
2012,FEMALE,ASIAN AND PACI,JANNAT,18
2012,FEMALE,ASIAN AND PACI,JASMINE,26
2012,FEMALE,ASIAN AND PACI,JENNIFER,23
2012,FEMALE,ASIAN AND PACI,JENNY,26
2012,FEMALE,ASIAN AND PACI,JESSICA,40
2012,FEMALE,ASIAN AND PACI,JOANNA,37
2012,FEMALE,ASIAN AND PACI,JOCELYN,19
2012,FEMALE,ASIAN AND PACI,JOLIN,10
2012,FEMALE,ASIAN AND PACI,JOY,14
2012,FEMALE,ASIAN AND PACI,JOYCE,28
2012,FEMALE,ASIAN AND PACI,JUDY,10
2012,FEMALE,ASIAN AND PACI,JULIA,10
2012,FEMALE,ASIAN AND PACI,KAITLYN,20
2012,FEMALE,ASIAN AND PACI,KAREN,13
2012,FEMALE,ASIAN AND PACI,KATE,17
2012,FEMALE,ASIAN AND PACI,KATELYN,12
2012,FEMALE,ASIAN AND PACI,KATHERINE,37
2012,FEMALE,ASIAN AND PACI,KATIE,12
2012,FEMALE,ASIAN AND PACI,KAYLA,17
2012,FEMALE,ASIAN AND PACI,KAYLEE,24
2012,FEMALE,ASIAN AND PACI,KELLY,13
2012,FEMALE,ASIAN AND PACI,KHLOE,12
2012,FEMALE,ASIAN AND PACI,KIMBERLY,13
2012,FEMALE,ASIAN AND PACI,KYLIE,15
2012,FEMALE,ASIAN AND PACI,LAUREN,12
2012,FEMALE,ASIAN AND PACI,LAYLA,13
2012,FEMALE,ASIAN AND PACI,LEAH,16
2012,FEMALE,ASIAN AND PACI,LILLIAN,16
2012,FEMALE,ASIAN AND PACI,LILY,22
2012,FEMALE,ASIAN AND PACI,LINDA,17
2012,FEMALE,ASIAN AND PACI,LYDIA,13
2012,FEMALE,ASIAN AND PACI,MADELEINE,10
2012,FEMALE,ASIAN AND PACI,MADISON,20
2012,FEMALE,ASIAN AND PACI,MAGGIE,16
2012,FEMALE,ASIAN AND PACI,MANDY,15
2012,FEMALE,ASIAN AND PACI,MANHA,15
2012,FEMALE,ASIAN AND PACI,MARYAM,13
2012,FEMALE,ASIAN AND PACI,MAYA,28
2012,FEMALE,ASIAN AND PACI,MEGAN,19
2012,FEMALE,ASIAN AND PACI,MELANIE,11
2012,FEMALE,ASIAN AND PACI,MELODY,26
2012,FEMALE,ASIAN AND PACI,MIA,49
2012,FEMALE,ASIAN AND PACI,MICHELLE,48
2012,FEMALE,ASIAN AND PACI,MILA,14
2012,FEMALE,ASIAN AND PACI,MIRANDA,11
2012,FEMALE,ASIAN AND PACI,NATALIE,29
2012,FEMALE,ASIAN AND PACI,NICOLE,32
2012,FEMALE,ASIAN AND PACI,NINA,17
2012,FEMALE,ASIAN AND PACI,OLIVIA,132
2012,FEMALE,ASIAN AND PACI,PENELOPE,10
2012,FEMALE,ASIAN AND PACI,PHOEBE,22
2012,FEMALE,ASIAN AND PACI,QUEENIE,20
2012,FEMALE,ASIAN AND PACI,RACHEL,24
2012,FEMALE,ASIAN AND PACI,REBECCA,14
2012,FEMALE,ASIAN AND PACI,RILEY,10
2012,FEMALE,ASIAN AND PACI,SABRINA,22
2012,FEMALE,ASIAN AND PACI,SAMANTHA,34
2012,FEMALE,ASIAN AND PACI,SARA,24
2012,FEMALE,ASIAN AND PACI,SARAH,47
2012,FEMALE,ASIAN AND PACI,SAVANNAH,11
2012,FEMALE,ASIAN AND PACI,SELENA,22
2012,FEMALE,ASIAN AND PACI,SELINA,41
2012,FEMALE,ASIAN AND PACI,SERENA,22
2012,FEMALE,ASIAN AND PACI,SHARON,14
2012,FEMALE,ASIAN AND PACI,SHERRY,13
2012,FEMALE,ASIAN AND PACI,SHIRLEY,20
2012,FEMALE,ASIAN AND PACI,SOFIA,24
2012,FEMALE,ASIAN AND PACI,SOPHIA,144
2012,FEMALE,ASIAN AND PACI,SOPHIE,40
2012,FEMALE,ASIAN AND PACI,STELLA,33
2012,FEMALE,ASIAN AND PACI,STEPHANIE,19
2012,FEMALE,ASIAN AND PACI,SUMMER,10
2012,FEMALE,ASIAN AND PACI,SYDNEY,13
2012,FEMALE,ASIAN AND PACI,SYEDA,10
2012,FEMALE,ASIAN AND PACI,TASNIM,10
2012,FEMALE,ASIAN AND PACI,TENZIN,31
2012,FEMALE,ASIAN AND PACI,TIFFANY,42
2012,FEMALE,ASIAN AND PACI,TINA,15
2012,FEMALE,ASIAN AND PACI,VANESSA,15
2012,FEMALE,ASIAN AND PACI,VICKY,25
2012,FEMALE,ASIAN AND PACI,VICTORIA,25
2012,FEMALE,ASIAN AND PACI,VIOLET,10
2012,FEMALE,ASIAN AND PACI,VIVIAN,40
2012,FEMALE,ASIAN AND PACI,WINNIE,29
2012,FEMALE,ASIAN AND PACI,XIN,17
2012,FEMALE,ASIAN AND PACI,ZAHRA,14
2012,FEMALE,ASIAN AND PACI,ZAINAB,18
2012,FEMALE,ASIAN AND PACI,ZARA,17
2012,FEMALE,ASIAN AND PACI,ZOE,32
2012,FEMALE,ASIAN AND PACI,ZOEY,20
2012,FEMALE,BLACK NON HISP,AALIYAH,55
2012,FEMALE,BLACK NON HISP,ABIGAIL,66
2012,FEMALE,BLACK NON HISP,ADRIANNA,11
2012,FEMALE,BLACK NON HISP,AICHA,14
2012,FEMALE,BLACK NON HISP,AISHA,19
2012,FEMALE,BLACK NON HISP,AISSATOU,13
2012,FEMALE,BLACK NON HISP,ALANA,25
2012,FEMALE,BLACK NON HISP,ALANI,13
2012,FEMALE,BLACK NON HISP,ALEXA,12
2012,FEMALE,BLACK NON HISP,ALEXIS,12
2012,FEMALE,BLACK NON HISP,ALICIA,15
2012,FEMALE,BLACK NON HISP,ALIYAH,20
2012,FEMALE,BLACK NON HISP,ALYSSA,30
2012,FEMALE,BLACK NON HISP,AMANDA,11
2012,FEMALE,BLACK NON HISP,AMAYA,37
2012,FEMALE,BLACK NON HISP,AMBER,10
2012,FEMALE,BLACK NON HISP,AMELIA,16
2012,FEMALE,BLACK NON HISP,AMINA,11
2012,FEMALE,BLACK NON HISP,AMINATA,20
2012,FEMALE,BLACK NON HISP,AMIRA,16
2012,FEMALE,BLACK NON HISP,AMIRAH,27
2012,FEMALE,BLACK NON HISP,AMIYAH,14
2012,FEMALE,BLACK NON HISP,ANGEL,14
2012,FEMALE,BLACK NON HISP,ANGELINA,13
2012,FEMALE,BLACK NON HISP,ANIYA,11
2012,FEMALE,BLACK NON HISP,ANIYAH,30
2012,FEMALE,BLACK NON HISP,ARIA,19
2012,FEMALE,BLACK NON HISP,ARIANA,19
2012,FEMALE,BLACK NON HISP,ARIANNA,38
2012,FEMALE,BLACK NON HISP,ARIEL,36
2012,FEMALE,BLACK NON HISP,ARIELLE,23
2012,FEMALE,BLACK NON HISP,ASHLEY,17
2012,FEMALE,BLACK NON HISP,AUBREE,14
2012,FEMALE,BLACK NON HISP,AUBREY,27
2012,FEMALE,BLACK NON HISP,AUTUMN,29
2012,FEMALE,BLACK NON HISP,AVA,48
2012,FEMALE,BLACK NON HISP,AWA,10
2012,FEMALE,BLACK NON HISP,AYANNA,13
2012,FEMALE,BLACK NON HISP,BELLA,14
2012,FEMALE,BLACK NON HISP,BINTOU,11
2012,FEMALE,BLACK NON HISP,BRIANNA,32
2012,FEMALE,BLACK NON HISP,BRIELLE,42
2012,FEMALE,BLACK NON HISP,CAMILLE,10
2012,FEMALE,BLACK NON HISP,CHELSEA,29
2012,FEMALE,BLACK NON HISP,CHEYENNE,10
2012,FEMALE,BLACK NON HISP,CHLOE,70
2012,FEMALE,BLACK NON HISP,CHRISTINA,14
2012,FEMALE,BLACK NON HISP,DANIELLE,10
2012,FEMALE,BLACK NON HISP,DEBORAH,10
2012,FEMALE,BLACK NON HISP,DESTINY,38
2012,FEMALE,BLACK NON HISP,ELISE,10
2012,FEMALE,BLACK NON HISP,ELIZABETH,31
2012,FEMALE,BLACK NON HISP,EMILY,35
2012,FEMALE,BLACK NON HISP,EMMA,27
2012,FEMALE,BLACK NON HISP,ERIN,11
2012,FEMALE,BLACK NON HISP,FAITH,42
2012,FEMALE,BLACK NON HISP,FANTA,16
2012,FEMALE,BLACK NON HISP,FATIMA,29
2012,FEMALE,BLACK NON HISP,FATOUMATA,46
2012,FEMALE,BLACK NON HISP,GABRIELLA,25
2012,FEMALE,BLACK NON HISP,GABRIELLE,42
2012,FEMALE,BLACK NON HISP,GENESIS,21
2012,FEMALE,BLACK NON HISP,GIANNA,17
